,00,000,01,02,03,04,05,08,09,10,11,12,20,2000,2001,30,713,also,available,best,business,call,cc,com,communications,company,conference,contact,corp,could,crenshaw,day,development,ect,edu,email,energy,enron,fax,forward,forwarded,free,gas,get,good,group,help,hou,houston,http,information,john,kaminski,know,let,like,list,look,mail,make,management,market,may,meeting,message,model,need,new,next,one,please,pm,power,price,program,project,regards,research,risk,see,send,sent,shirley,stinson,subject,th,thank,thanks,think,time,us,use,vince,want,week,well,work,would,www,year
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1670724755812647,0.0,0.0,0.18284088310889643,0.0,0.0,0.10057547985122264,0.17192319407054846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15181381524217463,0.13896204874846513,0.0,0.11554893987101107,0.0,0.0,0.2564491104262674,0.0,0.0,0.0,0.0,0.16615144089170647,0.0,0.27379382844482575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18907289424055929,0.0,0.0,0.2840152148821267,0.0,0.0,0.0,0.0,0.1694818959505682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14146573512733443,0.0,0.3845214785724058,0.0,0.0,0.16435421120241217,0.0,0.5539293832835835,0.16757485414422402,0.0
11,0.0,0.0,0.0,0.0,0.0,0.23991037782205923,0.5028127430032993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21030359925482145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07838971442857956,0.16224625715539254,0.0,0.0,0.0,0.1117780385264301,0.0,0.11119165286137983,0.0,0.0,0.0,0.4529373892352522,0.1304882910096057,0.10540226743926984,0.0,0.0,0.0,0.0,0.10385370956444348,0.0,0.0,0.0,0.0,0.10029227580337943,0.0,0.27908319607539506,0.0,0.0,0.09917322618476485,0.0,0.16492792460163186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13528728264390627,0.17667215200228004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11710120889180249,0.0,0.0,0.0,0.073481167675805,0.0,0.0,0.08486212245528331,0.0,0.0,0.0,0.0,0.34302743006822767,0.0,0.0,0.1172948838103214,0.10842259489088951,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30514214760760944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2692545213102474,0.0,0.0,0.32197801473578963,0.0,0.0,0.0,0.0,0.0,0.0,0.17290074581478815,0.0,0.26098530098180145,0.0,0.0,0.0,0.0,0.0,0.2415872479831453,0.0,0.0,0.0,0.0,0.0,0.0,0.1986418350810688,0.0,0.0,0.22043266669883843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1629421709660613,0.0,0.0,0.0,0.0,0.0,0.0,0.4882546178105067,0.0,0.0,0.0,0.0,0.2913587512115791,0.0,0.0,0.0,0.2699687333263359,0.0,0.0,0.0,0.0,0.0,0.16525909328327662,0.0,0.0,0.0,0.0,0.19045358498936948,0.0,0.0
13,0.0,0.0,0.14394923325545986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2551083464260854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14367730346152374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1354820120664745,0.0,0.09226182277002921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12891372880945465,0.0,0.0,0.0,0.0,0.764851945962763,0.0,0.10599756349573498,0.0,0.0,0.0,0.0,0.0,0.0,0.1397141824165424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17389562582382742,0.0,0.0,0.0,0.173443963527129,0.18078369255902663,0.0,0.13026913447596142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14405841519206058,0.0,0.0,0.0,0.0,0.0,0.2645524477720323,0.1525462886985764,0.0,0.0,0.0,0.10162821925030129,0.0,0.0
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17510302891285207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3468190817835072,0.0,0.2133073504002726,0.23669667528395924,0.22324037660109664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1650176090296125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5713400736021907,0.0,0.0,0.0,0.0,0.0,0.2734073973737843,0.20702233456205515,0.0,0.0,0.0,0.0,0.1673640426067977,0.2895164695273302,0.2781918667632563,0.0,0.0,0.1928794433002241,0.0,0.0
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40578758110836954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29298143087437845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8307147292362556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24374445390809393,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1339871616318743,0.10496161318569475,0.12704316408014635,0.0,0.0,0.0,0.0,0.08580492187232303,0.0,0.0,0.0,0.0,0.0,0.0,0.2827594984209807,0.0,0.0,0.0,0.0,0.11148526297442111,0.0,0.22776086840892304,0.0,0.11459799958922476,0.10984733443549667,0.0,0.0,0.0,0.12138020534926196,0.3182410876128032,0.0,0.0,0.0,0.0,0.0,0.0,0.17444627608824997,0.0,0.0,0.09679143826405255,0.0,0.11822899376490266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07154750390612286,0.0,0.0,0.0,0.0,0.0,0.11182837078476052,0.6431741820033055,0.0,0.0,0.0,0.0,0.2558698127906431,0.13947935801793224,0.0,0.0,0.0,0.0897597012696706,0.0,0.0,0.0,0.0,0.1451297175200926,0.0,0.0,0.0,0.0,0.2508830930968797,0.0,0.0
17,0.0,0.0,0.0,0.0,0.3739280949443874,0.0,0.05509830790507879,0.10890436112794885,0.05427551281667652,0.04179386855639139,0.04727092819585447,0.09718486031743002,0.05507199345779305,0.0,0.2765412601775469,0.0,0.0,0.08699313078319201,0.0,0.047071210002660326,0.0,0.0,0.13743933684349707,0.03555794620398375,0.0,0.0,0.2402725591391151,0.0,0.0,0.0,0.05858840503624861,0.0,0.0,0.4764763963887244,0.11439143714792613,0.09239999051057053,0.10655105261121227,0.06292342000542357,0.053780480914322776,0.04748992733238748,0.09104246057866971,0.0,0.0,0.0,0.0,0.043960180163368875,0.0,0.3262078422096462,0.0,0.04748992733238748,0.0,0.12462972733510048,0.18072830687560168,0.0766521749098954,0.08505714838429485,0.040110808094675744,0.0,0.0,0.0,0.0,0.051974978967043235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08894882389295122,0.07743906068196552,0.057739395896053945,0.0,0.0,0.3082403933579741,0.04634218067770624,0.0,0.0,0.0,0.0,0.050622665856719984,0.05301680160009427,0.0,0.12883326632156292,0.05370743458433741,0.0,0.0,0.0,0.0,0.0,0.0,0.24056963519447566,0.0,0.0,0.0,0.0,0.06931138939482667,0.052420246690657084,0.0
18,0.549426583369772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1839324438116069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15800486066392963,0.0,0.0,0.18400477495499507,0.0,0.0,0.0,0.0,0.0,0.0,0.14081145817544594,0.15625154936982305,0.14736858759835755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18827016568789015,0.0,0.0,0.0,0.0,0.0,0.0,0.10893375267416792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19478568350821443,0.0,0.0,0.39464618910410754,0.36097109853844916,0.1366625048310138,0.0,0.14244470919479016,0.0,0.0,0.22096542703640962,0.0,0.18364394071735388,0.0,0.17460444034822453,0.12732629987765343,0.0,0.0
19,0.0,0.0,0.0,0.07436774822681722,0.22360161030127126,0.44017551594935433,0.15375592932286855,0.07597643144226932,0.0,0.0,0.0,0.0,0.0,0.0,0.2572363234092261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14382551228907228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33241071238236175,0.0,0.0,0.0,0.0,0.07503921750789626,0.0,0.127030381388751,0.0,0.0,0.0,0.0,0.0,0.0,0.22757681605104502,0.20776620404275772,0.0,0.0,0.0,0.15130073772762065,0.0,0.0,0.11193219554242659,0.0,0.0,0.0,0.0,0.0,0.0,0.05975131731370749,0.0,0.0,0.0,0.0,0.06324234977526344,0.0,0.0590923512861915,0.04136971896184203,0.16207459712135863,0.0,0.0,0.0,0.0,0.0646606522765122,0.06198197863967771,0.0,0.19391558457580826,0.0,0.07063315852648505,0.0,0.4032441054653063,0.1348195571524979,0.0,0.0,0.051900253857876236,0.0,0.054096158833488894,0.06174546794296086,0.0,0.2517478024682261,0.1451628714002399,0.0,0.07173558791430835,0.0,0.04835464778437624,0.0,0.0
20,0.0,0.0,0.1183334169530371,0.1284868768026084,0.2575477788034305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27460443868516543,0.0,0.0,0.0,0.0,0.0,0.11347315195057217,0.0,0.0,0.08283022017463856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6700326124265792,0.0,0.0,0.0,0.0,0.0,0.11448254123922189,0.10973666241651207,0.0,0.0,0.0,0.0,0.0,0.0,0.19659486151105648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13517435463010677,0.0,0.0,0.0,0.4390699227895624,0.0,0.0,0.0,0.1020952205857893,0.14295083851125553,0.18668001734345946,0.0,0.0,0.0,0.0,0.11171570285669372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07764362125367615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26359313497678727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37629456846483655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57426336566244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2742803806580991,0.0,0.0,0.0,0.6196070662775458,0.0,0.0,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0674815337416137,0.0,0.0,0.12736826077524083,0.0,0.0,0.0,0.0,0.050306872330777554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09111952260507572,0.0,0.0,0.0,0.0,0.04606367477505058,0.0,0.0,0.0,0.0,0.09677812905067133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0529215350967617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15005284999622814,0.06775771425024263,0.0,0.19656666951590523,0.06636217939515628,0.0,0.0,0.04341054247713589,0.0,0.7608359108996379,0.4211239056503435,0.0,0.0,0.06785044865395103,0.06503963246732325,0.15369742496801136,0.0,0.0,0.07411758661779717,0.0,0.0,0.047156795351654714,0.0,0.0,0.0,0.0,0.0,0.0,0.15363116882159591,0.0440278096589304,0.22848592472318346,0.07318285557484316,0.0,0.0,0.05074004717186372,0.0,0.0
24,0.0,0.1663336284298198,0.0,0.13581981548714514,0.0,0.0,0.14040429116526637,0.0,0.0,0.0,0.12045816683694147,0.12382568488647197,0.0,0.09675884189446152,0.11744940116875159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08755746501770857,0.09061055451401295,0.0,0.0,0.0,0.12485058491880167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11772916142600953,0.5430375481063104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22404310295584515,0.0,0.0,0.2529659982127946,0.0,0.22154325591470822,0.0,0.0,0.09766447186582154,0.10837346083304118,0.3066371614334019,0.0,0.0,0.0,0.0,0.1324452666090799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.132613611466664,0.0,0.22666388576195728,0.09866706290043074,0.0,0.0,0.0,0.0,0.0,0.0,0.1337526692323842,0.0,0.0,0.12899923403734403,0.13510009166406092,0.0,0.08207485912066305,0.0,0.0,0.0,0.0,0.0,0.11276740607504733,0.0,0.07662896191738952,0.0,0.0,0.0,0.0,0.2649341749593921,0.13357992031242913,0.0
25,0.0,0.0,0.051548397298658545,0.16791434094343527,0.16828942618654166,0.0,0.05786071281790069,0.0,0.0,0.08777848605646736,0.09928180029368286,0.0,0.0,0.23924634426699395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05147045281304774,0.18041248228267462,0.03734067690876257,0.0,0.056528135184643294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7088503935527305,0.0,0.14554882496172075,0.05594654436760026,0.03303907209570009,0.0,0.0,0.04780347950841414,0.056298330619806235,0.0,0.045161926087723944,0.052822366504921996,0.0,0.0,0.2997422538068025,0.05212373800618204,0.0,0.0,0.0,0.18978928863313996,0.12074280448783435,0.04466078381437558,0.08424360152976793,0.0,0.0,0.14544978097923356,0.0,0.0,0.0,0.04497067302451639,0.0,0.048599075455571995,0.0,0.0,0.0,0.0,0.0,0.0,0.08132154001401153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05316068029272874,0.0,0.0,0.16911555244278537,0.0,0.0,0.03906172200150823,0.0,0.04071442739932765,0.09294306383339412,0.0,0.22105196540409872,0.0,0.0,0.05399040244382592,0.0,0.07278638036748289,0.0,0.0
26,0.1295866761029343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14109752043103269,0.21729914344412904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6470683456393664,0.0,0.0,0.0,0.0,0.0,0.12670087368136673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12345735018077914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2400444895695862,0.0,0.0,0.0,0.0,0.0,0.6015447487826836,0.0,0.0,0.0,0.0,0.1100989309217517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13160138447917594,0.0,0.0,0.08373045911331337,0.0,0.0,0.0,0.0,0.10079018899916685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
